Season,Team1,Team2,Target,GameType,WinPct_Diff,AvgPointsFor_Diff,AvgPointsAgainst_Diff,AvgMargin_Diff,eFG_Off_Diff,TORate_Off_Diff,ORBRate_Off_Diff,FTRate_Off_Diff,Elo_RegSeason_Diff,POM_Rank_Diff,SAG_Rank_Diff,Composite_Rank_Diff,SeedNum_Diff
2019,1181,1416,1,Tournament,0.11100569259962045,11.370967741935488,3.268500948766601,8.102466793168887,-0.015611723759433538,-0.021241284204025712,0.05837240270769711,-0.047732659036584385,82.87958095076397,-43.0,-38.0,-35.72990777338604,-8.0
2019,1222,1326,1,Tournament,0.336007130124777,5.981283422459896,-4.97682709447416,10.958110516934056,-0.013729614877670493,-0.0361884608026013,0.06230328093730897,-0.038374052391875635,154.29452044456093,-30.0,-24.0,-36.74242424242424,-8.0
2019,1314,1449,1,Tournament,0.05347593582887711,16.237076648841352,8.557040998217474,7.6800356506238785,-0.017342113624510658,-0.03737455857730149,0.0581893709520902,-0.021804615121807175,91.84993474873272,-45.0,-47.0,-36.68972332015811,-8.0
2019,1332,1414,1,Tournament,-0.19579831932773106,-1.9848739495798355,-0.6747899159663859,-1.3100840336134496,0.02819853512164494,0.006897099972772797,-0.010702418002458136,-0.013983858957937995,-13.704567027356688,-32.0,-51.0,-21.242424242424242,-1.0
2019,1234,1397,0,Tournament,-0.18181818181818188,-3.363636363636374,4.151515151515156,-7.515151515151532,-0.024608613368529708,0.002391534271646123,-0.009198387831166499,0.06578584336598356,-133.3434021356975,28.0,35.0,33.15480895915678,8.0
2019,1138,1403,0,Tournament,0.09659090909090917,11.724431818181813,11.71875,0.005681818181811238,0.017429091357020088,-0.02722294409941442,0.024743265757956268,0.009566704726650999,39.47758436015033,13.0,17.0,6.884057971014492,3.0
2019,1328,1438,0,Tournament,-0.3125,-0.6875,13.15625,-13.84375,-0.046992588198501384,0.02196282247589959,-0.04239742193113938,0.016128692924416793,-149.69110797837016,37.0,29.0,36.87088274044795,8.0
2019,1251,1439,0,Tournament,0.056451612903225756,-1.8064516129032313,0.19657258064516014,-2.0030241935483915,0.0031799653665235406,-0.0007453979599207905,-0.020527799628426324,-0.0523385850218516,-0.15623114494974288,52.0,96.0,61.81291172595521,8.0
2019,1199,1211,0,Tournament,-0.11497326203208569,-13.936720142602496,2.0570409982174738,-15.993761140819974,-0.0732337548403939,0.0217378547583979,0.06819496569362449,0.026795862799637915,2.860977718270533,12.0,8.0,8.840579710144926,3.0
2019,1345,1397,1,Tournament,-0.1297348484848485,-5.479166666666671,-2.6723484848484844,-2.8068181818181888,-0.021099451620442355,-0.0163336560281363,0.03929216670635821,-0.03563089683878021,-60.51644857427618,2.0,3.0,6.884057971014493,1.0
2019,1276,1403,0,Tournament,0.011029411764705843,-2.711397058823536,-0.722426470588232,-1.9889705882353041,-0.0010650404592359441,-0.04956842101808251,-0.0469375730896428,-0.048600548798241605,-8.033955731771584,-4.0,-1.0,-3.2318840579710137,-1.0
2019,1332,1438,0,Tournament,-0.24910714285714286,-1.3580357142857196,7.880357142857143,-9.238392857142863,-0.034487479480739935,0.027332578501658183,-0.008539590613435288,0.016168371344233295,-76.2039116688361,42.0,31.0,44.05270092226614,11.0
2019,1120,1314,1,Tournament,-0.08288770053475936,-7.178253119429598,-4.351158645276286,-2.827094474153313,0.03163617669056573,0.014333735955044502,-0.02577707310081423,0.013903980821614481,-22.35399759415077,7.0,8.0,10.18840579710145,4.0
2019,1181,1439,1,Tournament,0.1029411764705882,9.5,5.465073529411768,4.034926470588232,-0.03440370483589639,-0.009787388963876514,0.06331205672937967,0.0009051352526459888,93.61864388062827,-8.0,-11.0,-13.826086956521738,-3.0
2019,1222,1246,0,Tournament,0.09358288770053458,-1.1096256684491976,-4.188948306595364,3.0793226381461665,-0.02554892762198885,-0.030586775783121994,-0.005646730813424317,-0.1132143043139967,19.923243811674638,8.0,11.0,3.782608695652174,1.0
2019,1261,1277,0,Tournament,-0.011029411764705843,2.55147058823529,7.501838235294116,-4.950367647058826,-0.04015838997503096,-0.010116150712868616,0.05218397335785291,0.026116464662667593,-30.396378885351396,14.0,16.0,10.913043478260871,1.0
2019,1211,1403,0,Tournament,0.09659090909090917,15.754734848484844,5.779356060606062,9.975378787878785,0.04638956227351676,-0.02959384668406262,-0.005430054595236711,0.020017910354663382,30.271848654773066,-7.0,-4.0,-6.159420289855071,-2.0
2019,1345,1438,0,Tournament,-0.1875,4.34375,11.75,-7.40625,-0.030288229636943775,-0.0009378957671640209,0.04466231931189674,0.0011734991865477995,-82.3242994118907,9.0,8.0,11.797101449275363,2.0
2019,1120,1246,1,Tournament,-0.08288770053475936,2.15508021390373,3.16399286987523,-1.0089126559714998,0.01843514032684701,5.726873631520246e-05,-0.03106289739279111,-0.1000132463277838,5.118752869160517,6.0,5.0,7.144927536231885,3.0
2019,1181,1277,0,Tournament,0.02941176470588236,4.67647058823529,2.029411764705884,2.647058823529406,-0.05045134239452087,-0.028813242489463126,0.026858935643808923,-0.02393336991270592,17.9616784861239,-1.0,-3.0,-3.086956521739131,-1.0
2019,1277,1403,0,Tournament,0.011029411764705843,5.72977941176471,6.248161764705884,-0.518382352941174,0.05016057984640254,0.004135710353010302,0.05209181479708347,0.032317763517824116,43.01261614507507,-5.0,-5.0,-5.304347826086956,-1.0
2019,1120,1438,0,Tournament,-0.17095588235294112,7.038602941176464,13.525735294117652,-6.487132352941188,-0.013475253576924917,0.026514755432716197,0.010608467036924307,0.026693186292619686,-20.519059306477402,12.0,9.0,12.536231884057973,4.0
2019,1403,1438,0,Tournament,-0.09375,1.25,4.21875,-2.96875,-0.0385649217150319,0.0401387129798203,-0.03263239862591527,0.03352293786098559,-50.0233081395304,8.0,7.0,8.623188405797102,2.0
2021,1179,1455,1,Tournament,0.115009746588694,4.327485380116968,-4.226120857699797,8.553606237816766,0.04898236086004748,-0.007647279448045413,0.006926967101333781,-0.050626879238632794,7.167790914904799,-21.0,4.0,-2.981481481481495,0.0
2021,1111,1313,0,Tournament,-0.125,-6.976190476190467,-2.3214285714285694,-4.654761904761898,-0.011104987215702411,-0.0043457931945661,0.018901581349053703,-0.027504863279701475,-6.533966882325103,9.0,-26.0,-8.537037037037038,0.0
2021,1291,1411,0,Tournament,-0.10671936758893286,-9.837944664031617,-7.768774703557305,-2.0691699604743117,6.968642247101586e-05,-0.011103320507366204,-0.001204346580529203,-0.07561324163907632,-53.2577347569345,-10.0,-7.0,-2.5555555555555713,0.0
2021,1277,1417,0,Tournament,-0.09829059829059827,-3.8091168091168015,2.055555555555557,-5.864672364672359,-0.04205611922632341,0.011370420208075882,0.003852646305341323,-0.004874385628948291,22.117388348877284,12.0,-6.0,15.425925925925931,0.0
2021,1116,1159,1,Tournament,-0.14761904761904754,-3.94047619047619,2.0785714285714363,-6.019047619047626,-0.05437531178602378,0.025425426532362377,0.1169479618091846,-0.004294102742021189,9.046475649796093,-66.0,-52.0,-26.33040935672515,-11.0
2021,1124,1216,1,Tournament,0.26449275362318836,18.505434782608702,3.1557971014492807,15.349637681159422,0.012359320923142625,-0.05314309662555021,0.13290971209133529,-0.05329252899381662,104.27381505852804,-185.0,-184.0,-172.1315789473684,-15.0
2021,1196,1439,1,Tournament,-0.10559006211180122,1.8136645962732985,4.302277432712216,-2.488612836438918,0.009038475972660498,0.0321111714385485,0.027331832001304124,0.024748540398560392,-15.995614004602203,-13.0,-10.0,-5.832358674463933,-3.0
2021,1156,1222,0,Tournament,-0.15384615384615385,-4.84615384615384,12.269230769230774,-17.115384615384613,-0.0006219139132354057,0.029927725270055022,-0.09558882442688854,-0.027934066807141084,-89.76216787477574,144.0,163.0,140.43469785575047,13.0
2021,1180,1228,0,Tournament,-0.16152450090744108,-9.940108892921955,-2.3992740471869354,-7.54083484573502,-0.010239694612840466,0.008417040799295616,-0.024223877348873768,-0.03229728907002369,-122.80977670150287,142.0,136.0,139.24366471734893,15.0
2021,1210,1260,0,Tournament,-0.1661538461538461,4.981538461538463,14.153846153846153,-9.17230769230769,-0.005202687687429597,-0.04106157771387922,-0.04874511720161409,-0.010801539184826098,-23.70073543741296,23.0,-4.0,10.77972709551657,1.0
2021,1317,1345,1,Tournament,-0.026666666666666616,-2.9111111111111114,-5.736296296296288,2.825185185185177,0.01898382555941458,0.015403628512042689,-0.05582378554294681,-0.012155734236745791,7.6229524871241665,58.0,68.0,52.54191033138402,9.0
2021,1251,1329,0,Tournament,0.07738095238095233,-3.863095238095241,-10.684523809523803,6.8214285714285605,0.015780352830068733,-0.042599159989813395,-0.10163321959813099,-0.06613775930947641,-26.198974133103548,67.0,83.0,72.74074074074076,9.0
2021,1326,1331,0,Tournament,0.13478260869565217,-2.0579710144927645,-6.598550724637676,4.540579710144911,-0.014540737526348435,-0.010822112239223802,0.0571911112947866,0.039140317050543605,71.08750074531577,-144.0,-145.0,-150.59064327485382,-13.0
2021,1333,1397,1,Tournament,-0.1208791208791209,-3.392857142857139,6.0192307692307665,-9.412087912087905,0.0020557145194973203,-0.012444103823450292,-0.00837698485585131,0.002518193039021177,39.65960354850699,64.0,65.0,55.7037037037037,7.0
2021,1155,1353,0,Tournament,0.11872909698996659,-4.657190635451514,-6.230769230769226,1.5735785953177124,0.001536761269450737,0.030540423889063,-0.004123222845785507,0.0037868675740642954,28.413739662331864,8.0,5.0,-4.624915824915824,-3.0
2021,1361,1393,0,Tournament,0.20615384615384613,-2.109230769230777,-9.412307692307692,7.303076923076915,-0.0006917324551342086,0.019892797365167414,-0.04054141418778101,-0.01046712544041048,101.90597986704347,-21.0,-13.0,-30.868421052631582,-5.0
2021,1403,1429,1,Tournament,-0.07407407407407407,0.3703703703703667,1.2222222222222214,-0.8518518518518565,0.009061816799815325,-0.03012059932584671,-0.027668106872442866,0.05646454713552451,-55.177287180410985,-17.0,-28.0,-17.751461988304094,-5.0
2021,1437,1457,1,Tournament,-0.23106060606060608,-3.9962121212121247,0.34469696969696884,-4.3409090909090935,0.059554650086668326,-0.009084074367829098,-0.1537322666589777,0.038116339190437803,-78.59209237066102,-79.0,-76.0,-48.29044834307993,-7.0
2021,1287,1452,0,Tournament,0.08333333333333337,-9.18915343915343,-8.111111111111114,-1.078042328042315,0.019269659893199453,0.07326661439814541,-0.054813501957704236,-0.06087439557131419,66.03011530269282,100.0,132.0,94.94054580896689,11.0
2021,1314,1458,0,Tournament,0.05665024630541882,6.057881773399018,5.082512315270932,0.9753694581280854,-0.012827149352757583,0.052965061581614306,0.18141200005508587,0.027301611991568997,52.06040733686382,18.0,7.0,2.5989898989898954,-1.0
2021,1101,1400,1,Tournament,0.09531772575250841,1.073578595317727,-7.068561872909697,8.142140468227424,-0.019256217909607187,-0.001417605614630696,-0.036261665832512335,-0.020402065389567098,-25.266376927830834,60.0,80.0,67.04093567251462,11.0
2021,1104,1233,1,Tournament,0.09411764705882353,7.331372549019605,3.8254901960784338,3.5058823529411693,-0.025144858264605052,-0.026407105960173316,-0.03722108034626381,-0.050116122063990826,90.7987941921981,-170.0,-154.0,-138.08479532163744,-13.0
2021,1160,1207,1,Tournament,0.21333333333333326,1.673333333333332,-7.413333333333341,9.086666666666673,0.009009731457153225,-0.03968775308400918,-0.0121029805576634,0.0015066707003002222,25.702430601171272,-38.0,-39.0,-42.5436507936508,-7.0
2021,1166,1364,1,Tournament,-0.11904761904761907,3.047619047619037,4.702380952380956,-1.6547619047619193,0.042414598680747706,-0.010165171092646391,-0.03816796359441718,-0.10540303622778308,-36.861405107927794,-50.0,-80.0,-43.54385964912281,-7.0
2021,1199,1422,1,Tournament,0.0031347962382445305,5.288401253918494,2.869905956112845,2.4184952978056486,0.07312453815137765,0.0474221760704098,0.028477030855006857,0.08075114405068201,-24.7214779135345,-85.0,-74.0,-71.20662768031187,-9.0
2021,1211,1313,1,Tournament,0.33333333333333337,16.97252747252746,-1.4560439560439562,18.42857142857143,0.12720446283034126,-0.007381088885911907,0.028356310049875405,0.0054374262640077275,159.2649403555513,-196.0,-210.0,-188.72417153996102,-15.0
2021,1213,1234,0,Tournament,-0.024137931034482807,-12.508620689655174,-10.28103448275862,-2.2275862068965555,-0.0026840147342882537,0.06468284255789442,-0.007958707783903785,-0.004333831029019297,-64.52580787080842,103.0,122.0,103.20175438596493,13.0
2021,1186,1242,0,Tournament,-0.021885521885521952,5.436026936026934,3.8602693602693563,1.575757575757577,0.03082629985687041,-0.005179088076246285,-0.06933947817975228,0.00747831347991762,-38.44495784246533,88.0,100.0,90.90253411306045,11.0
2021,1261,1382,1,Tournament,-0.13333333333333341,11.611111111111114,14.983333333333327,-3.3722222222222147,0.04091711637955403,-0.0214551998881167,-0.018544396401085406,0.046396543847410626,-13.813904812516512,4.0,-12.0,-1.0,-1.0
2021,1163,1268,0,Tournament,0.14610389610389607,4.866883116883116,-0.577922077922068,5.444805194805183,-0.04586269044159219,-0.011798563132464301,0.1517539599464466,-0.002671885232056803,28.852789031282555,-15.0,-9.0,-15.962962962962962,-3.0
2021,1276,1411,1,Tournament,0.1811594202898551,2.684782608695656,-4.7119565217391255,7.396739130434781,0.012620944367054021,-0.0460507763377109,-0.04922343997225259,-0.04451135034530124,42.155399579694404,-222.0,-208.0,-187.94931773879142,-15.0
2021,1325,1438,1,Tournament,-0.06818181818181823,11.73863636363636,12.859848484848477,-1.1212121212121176,0.0025702970128788083,0.0007058558644932045,0.0579028437529408,0.015938906397101604,-7.998989089659062,67.0,94.0,67.0438596491228,9.0
2021,1281,1328,0,Tournament,0.040000000000000036,-1.1200000000000045,2.680000000000007,-3.8000000000000114,0.0017943008544983874,0.0307133605339307,0.010053386612002668,0.04126123182416369,18.37128119195313,12.0,12.0,0.6388888888888857,1.0
2021,1140,1417,0,Tournament,0.10615384615384615,4.713846153846163,0.3400000000000034,4.373846153846159,0.015973667599304076,0.016550211709328078,-0.022764330548348588,-0.040944162534276296,78.69893280784572,-20.0,-19.0,-24.529966329966335,-5.0
2021,1179,1425,0,Tournament,0.09323116219667948,1.4636015325670542,-0.06641123882502598,1.5300127713920801,0.0016396327649549347,-0.0225227642989147,-0.05618148486429919,-0.03589027066702788,-3.4516170239930943,39.0,43.0,37.61177248677248,5.0
2021,1116,1403,1,Tournament,0.15608465608465605,9.3558201058201,7.271164021164026,2.0846560846560767,-0.0014469020339361038,0.0203196591561422,-0.021987471915354106,-0.050834423330593514,77.87961894878117,-5.0,-7.0,-11.578947368421053,-3.0
2021,1124,1458,1,Tournament,0.33045977011494254,14.754310344827587,2.106321839080465,12.647988505747122,0.010619648637211931,0.002749767701539091,0.13870417195801046,-0.04458798185894591,133.87720198915576,-6.0,-11.0,-25.020467836257314,-8.0
2021,1222,1353,1,Tournament,0.3076923076923077,6.34615384615384,-9.92307692307692,16.26923076923076,-0.010876319910865573,-0.006597674466288422,0.11946693096286432,0.06687537950723699,134.4112991009929,-28.0,-24.0,-37.212475633528264,-8.0
2021,1228,1260,0,Tournament,-0.053050397877984046,10.875331564986737,13.395225464190979,-2.5198938992042414,0.011360614104759748,-0.02882127611689342,0.04594744262663708,0.03985988533703769,31.29301311145855,-6.0,-34.0,-19.982456140350877,-7.0
2021,1196,1331,0,Tournament,0.0434782608695653,-5.434782608695656,-7.739130434782609,2.3043478260869534,-0.016419790555115,0.038468952934279904,0.0790336697006418,0.0257853156381343,0.21775083595457545,-114.0,-116.0,-120.37037037037038,-8.0
2021,1329,1333,0,Tournament,0.1428571428571429,7.964285714285708,3.642857142857139,4.321428571428569,0.03659719300162706,0.0336885479308868,0.007576508297984896,0.004241973051477832,30.521826485379506,-55.0,-56.0,-55.0,-8.0
2021,1393,1452,1,Tournament,-0.026666666666666616,-1.456296296296287,-1.3911111111111154,-0.06518518518517169,0.011517924693154713,-0.008335844416998306,-0.0614077959047154,-0.0683897852324056,0.4633973023112503,14.0,15.0,26.570175438596497,8.0
2021,1317,1437,0,Tournament,-0.08727272727272728,-7.345454545454544,-6.576363636363638,-0.7690909090909059,0.02163597767906905,0.06242024006383319,0.0016614162021154066,-0.02209178798183728,30.26353265276839,59.0,73.0,56.0682261208577,8.0
2021,1104,1268,1,Tournament,0.26428571428571435,11.888095238095232,4.5523809523809575,7.335714285714273,-0.045144197865511104,0.016196248107679695,0.07450467280890291,-0.020939381776234,113.85903409718435,-23.0,-23.0,-35.82553606237816,-8.0
2021,1166,1325,1,Tournament,0.032467532467532534,-3.3993506493506516,-5.032467532467521,1.6331168831168696,-0.0016480489118881891,8.173220579299478e-05,-0.0575294530514828,-0.02939192322953671,-8.068388681537954,-59.0,-88.0,-62.710526315789465,-8.0
2021,1160,1199,0,Tournament,0.006060606060605989,-5.875757575757575,-7.051515151515147,1.1757575757575722,-0.02696600369091573,-0.03899620141333898,-0.06346434340287999,-0.0036213784997720933,37.89648331924354,2.0,12.0,0.6259398496240571,1.0
2021,1211,1328,1,Tournament,0.4,17.355384615384594,-0.12461538461538169,17.47999999999999,0.11009674234785771,0.007881696497040708,0.016636341745423888,0.05392699972735071,174.82516188372983,-38.0,-38.0,-39.71491228070175,-7.0
2021,1261,1276,0,Tournament,-0.16666666666666674,5.861111111111114,9.958333333333329,-4.097222222222214,0.017531332720502057,-0.006209670681201512,0.04075153652466318,0.016981740386410538,-29.653986977649765,27.0,24.0,21.74561403508772,7.0
2021,1234,1332,0,Tournament,-0.04509283819628651,9.374005305039788,4.507957559681699,4.866047745358088,-0.0027859936286535048,-0.0313742703840349,0.02106264058895979,0.0283693705647301,-2.1407224470858637,-31.0,-26.0,-20.30294486215539,-5.0
2021,1101,1417,0,Tournament,0.17224080267558528,3.458193979933114,-6.760869565217391,10.219063545150505,-0.008047038265432294,0.024497463417857496,-0.021665774053619302,-0.0278530862616988,56.05889756539318,42.0,54.0,38.96296296296296,3.0
2021,1242,1425,0,Tournament,-0.054916985951468655,-2.2401021711366553,1.0817369093231264,-3.3218390804597817,-0.0035489599673312333,0.0028091089642816036,-0.03875866428600261,-0.011807501273755294,12.676703139744632,8.0,-17.0,-0.2722431077694232,-3.0
2021,1116,1331,1,Tournament,0.22049689440993792,3.0015527950310457,-6.8866459627329135,9.88819875776396,-0.04481886558765452,0.016020567686755693,0.08137336489063429,-0.005391384854532888,96.07911070572004,-133.0,-137.0,-148.2748538011696,-12.0
2021,1124,1437,1,Tournament,0.18939393939393934,8.829545454545453,-0.7196969696969688,9.549242424242422,0.0008143489232090295,0.008179692970739894,0.08753908671191069,-0.0675766765948598,101.35426453917466,-8.0,-9.0,-15.859649122807017,-4.0
2021,1222,1393,1,Tournament,0.24461538461538457,0.4676923076923032,-12.412307692307692,12.879999999999995,-0.013989935442521084,-0.0019730759783471996,0.09608151292216222,0.0236647677782722,93.92668244060792,-35.0,-28.0,-41.67543859649123,-9.0
2021,1260,1333,0,Tournament,0.27472527472527475,1.4313186813186718,-13.403846153846153,14.835164835164825,0.047073164250237165,0.03180149762923501,-0.0324544036277723,-0.040245306404350284,46.57091025171917,-76.0,-45.0,-53.29824561403509,-4.0
2021,1166,1211,0,Tournament,-0.2857142857142857,-15.15109890109889,-0.8296703296703214,-14.321428571428584,-0.06905381753677486,-0.003850098961719395,-0.06589220703982959,-0.0953226341148442,-120.04446665026535,18.0,13.0,21.087719298245613,4.0
2021,1199,1276,0,Tournament,-0.10606060606060608,2.6590909090909065,4.943181818181813,-2.2840909090909065,0.03614955176592177,0.04806955217910969,0.09363543434956628,0.003903895968848714,-53.23828847622758,13.0,8.0,14.298245614035089,3.0
2021,1104,1417,0,Tournament,0.1461538461538462,6.720512820512823,1.2666666666666657,5.453846153846156,-0.03455605572824799,0.022195358358266082,-0.018495595781704788,-0.026564674928710008,122.53161202741649,-36.0,-35.0,-38.28849902534114,-9.0
2021,1332,1425,0,Tournament,0.010610079575596898,-0.37400530503978757,2.3196286472148557,-2.6936339522546433,0.023926618960480983,-0.006009716633359002,-0.045739339300597315,-0.033151527521395385,15.752466595149826,22.0,4.0,11.75,1.0
2021,1116,1124,0,Tournament,-0.13095238095238093,-1.9821428571428612,4.261904761904759,-6.24404761904762,-0.011771571734540631,0.03760120022464429,-0.05571638065800727,0.06475757634592771,-27.46456861035722,14.0,13.0,9.912280701754387,2.0
2021,1222,1333,1,Tournament,0.3131868131868132,7.200549450549445,-10.942307692307693,18.14285714285714,0.00045844275510470434,-0.01695073541235731,0.08409632533875733,-0.01439653260806159,68.73006520962394,-79.0,-76.0,-71.84210526315789,-10.0
2021,1211,1425,1,Tournament,0.24137931034482762,17.356763925729425,4.011936339522549,13.34482758620689,0.11063161977974334,-0.007967507333331597,-0.04313184501748479,0.03940368647098652,106.18147119459422,-13.0,-26.0,-15.482769423558898,-5.0
2021,1276,1417,0,Tournament,0.17948717948717952,3.4038461538461604,-3.125,6.52884615384616,-0.01664117915215141,-0.010904679756502611,-0.03341156414321189,-0.0011354567070271104,91.31443740840427,-42.0,-40.0,-40.39376218323587,-10.0
2021,1124,1222,1,Tournament,0.03205128205128205,8.067307692307693,8.108974358974365,-0.041666666666671404,0.016239323480638834,-0.010739680342569294,-0.023189019966673552,-0.0817583842052553,-7.078125835284482,-2.0,-4.0,-2.1228070175438596,-1.0
2021,1211,1417,1,Tournament,0.34615384615384615,19.26923076923076,0.6153846153846132,18.65384615384616,0.09645562335289737,-0.004519460191438618,-0.010945546356357083,0.03467518250040111,168.6359189643049,-43.0,-43.0,-44.113060428849906,-10.0
2021,1124,1211,1,Tournament,-0.08333333333333337,-7.740384615384599,-2.698717948717942,-5.041666666666671,-0.11029728427637864,-0.0226166083507892,0.07262979594574337,-0.11206793144684352,-46.384423153881926,3.0,1.0,2.0,0.0
2022,1231,1461,1,Tournament,-0.14393939393939392,-0.3901515151515156,0.25189393939393767,-0.6420454545454533,-0.0012948165257921085,-0.0014590458124356942,0.0257682335706218,-0.011519231484336395,-28.678693522148706,-26.0,-54.0,-15.825396825396822,0.0
2022,1394,1411,0,Tournament,0.033333333333333326,4.533333333333331,5.566666666666663,-1.0333333333333314,-0.0055253012401274,-0.011684727679793505,0.0012902174126180888,0.0633907021330643,-16.110379466260838,64.0,46.0,32.269841269841294,0.0
2022,1323,1353,1,Tournament,0.09677419354838701,4.032258064516128,1.1290322580645125,2.9032258064516157,0.03288086136055707,-0.009432635754864999,-0.0853808314034315,0.025219469150284085,4.111393616738951,-23.0,-3.0,-16.873015873015866,0.0
2022,1136,1460,0,Tournament,0.09393939393939388,1.2818181818181813,1.760606060606051,-0.47878787878786966,-0.028970844193519696,0.005287701518158522,0.012966291142241293,-0.015871559943291508,27.899744570383064,3.0,23.0,1.904761904761898,0.0
2022,1116,1436,1,Tournament,-0.08617424242424243,2.1893939393939377,7.857954545454547,-5.668560606060609,-0.047699048767684826,0.021449720852343285,0.08240625767102189,0.09913739526717,18.229994748805893,-38.0,-67.0,-44.34992784992785,-9.0
2022,1124,1313,1,Tournament,0.03472222222222221,3.6111111111111143,-2.337962962962962,5.949074074074076,0.01820894076427393,-0.018666251336936307,0.054352824388547716,-0.05149922788473171,98.36573755107588,-163.0,-194.0,-162.64718614718615,-15.0
2022,1166,1361,1,Tournament,-0.07526881720430112,3.739980449657864,8.261974584555226,-4.521994134897362,0.024687063973409307,0.012528634952446993,-0.0037803663681061916,-0.0036386669251309844,-17.11470299079474,30.0,14.0,17.42857142857143,1.0
2022,1209,1211,0,Tournament,-0.29655172413793107,-19.507586206896562,1.8951724137931052,-21.402758620689667,-0.1065070898079622,-0.0157560928491752,0.04437813719202349,0.030802964493006596,-106.36353344745908,151.0,141.0,145.23448773448774,15.0
2022,1242,1411,1,Tournament,0.22352941176470587,9.354901960784318,2.647058823529406,6.707843137254912,0.04953939632693599,-0.031660303233735615,-0.03091083742286621,0.01245834425708589,153.98997310182153,-178.0,-211.0,-196.64574314574315,-15.0
2022,1129,1272,0,Tournament,0.11045943304007821,-7.298142717497555,-7.508308895405669,0.2101661779081212,-0.024263443870596868,-0.0518536158822262,-0.06795589063987734,-0.04418410479502677,38.9300080490716,1.0,12.0,-0.4185592185592206,-1.0
2022,1161,1276,0,Tournament,0.2791991101223582,0.2091212458286975,-4.008898776418249,4.218020022246947,-0.009368089487017839,-0.003957324685347208,-0.08048842485783131,0.025253922386242994,74.55834661043218,2.0,13.0,-7.6197691197691135,-5.0
2022,1293,1362,1,Tournament,0.21228448275862077,0.3103448275862064,-4.377155172413794,4.6875,-0.033477807509385116,0.010950045281305915,0.019013287649130683,0.02941829014118369,87.47924579451842,6.0,35.0,5.6046176046176015,-3.0
2022,1163,1308,0,Tournament,-0.0743534482758621,3.635775862068968,-0.1885775862068897,3.8243534482758577,-0.02364915954822966,-0.028062667638760475,0.042687339498461485,-0.04525131792734552,4.849958468882733,-64.0,-73.0,-51.862193362193366,-7.0
2022,1266,1314,0,Tournament,-0.11436950146627567,-3.128054740957964,-0.8563049853372462,-2.271749755620718,0.015637550684957535,0.008691280284373298,-0.07445792345568261,-0.024154097307657996,-63.373756599972694,16.0,24.0,16.833699633699634,1.0
2022,1344,1355,1,Tournament,-0.04166666666666663,-13.731250000000003,-7.5625,-6.168750000000003,-0.08386604284672966,0.006214773202595475,0.07476053228061919,0.02304119143654712,-14.503723006256678,-21.0,-40.0,-29.609668109668107,-9.0
2022,1234,1350,0,Tournament,0.08571428571428574,12.057142857142864,3.0,9.057142857142864,-0.001299061581408134,-0.015686595256896405,0.0833199096576003,-0.0002906821734746934,38.06068339036892,-70.0,-63.0,-58.44805194805194,-7.0
2022,1231,1388,0,Tournament,-0.16813294232649068,1.9364613880742922,4.745845552297162,-2.8093841642228696,0.0077345366153038775,-0.007196761155147696,0.006510329110839985,0.05389279129158159,-76.86012326646937,18.0,8.0,21.438672438672445,7.0
2022,1246,1389,0,Tournament,0.16718913270637403,13.282131661442008,3.7586206896551744,9.523510971786832,0.026650114879034792,-0.0410882583190971,0.05962788274117492,-0.06351563110275313,77.33125585585299,-115.0,-133.0,-121.7005772005772,-13.0
2022,1255,1397,0,Tournament,-0.0021645021645021467,0.5324675324675212,3.778138528138534,-3.245670995671013,0.0217111200674332,-0.0041778334750562085,0.0051660186956150045,0.052897784240079404,-102.78390377112692,132.0,158.0,128.24819624819625,11.0
2022,1103,1417,0,Tournament,-0.07157258064516125,-7.084677419354833,-0.6512096774193594,-6.433467741935473,0.035575056908706104,0.04233959917173989,-0.016974715234320703,0.04289276294092709,-43.58881380004732,123.0,122.0,107.0981240981241,9.0
2022,1112,1460,1,Tournament,0.30570409982174673,9.407308377896612,-4.076648841354725,13.483957219251337,-0.003268831925221649,0.013959770376886421,0.03199189286052917,0.00035663993292189833,149.24180440777786,-177.0,-177.0,-170.26406926406926,-15.0
2022,1120,1240,1,Tournament,0.18857758620689657,7.71875,0.4105603448275872,7.308189655172413,-0.04879248530617897,-0.02483910875848211,0.04068551765735062,0.03288264625157361,102.76512169464104,-136.0,-137.0,-137.31168831168833,-13.0
2022,1168,1181,0,Tournament,-0.16835699797160242,-11.279918864097354,-1.147058823529406,-10.132860040567948,-0.05027270111804871,0.015493573206091488,-0.0068049847038546,0.04368458820648058,-80.50227609092349,137.0,148.0,137.92568542568543,13.0
2022,1222,1412,1,Tournament,0.0716911764705882,-3.61397058823529,-8.742647058823529,5.128676470588239,0.03593454604370733,0.0230016003578008,0.04307914008456909,-0.041609542909094605,39.291412230276364,-43.0,-48.0,-40.547619047619044,-7.0
2022,1151,1228,0,Tournament,0.07157258064516125,-2.680443548387103,-1.8639112903225765,-0.8165322580645267,0.004228258444232136,0.005516817325636414,-0.011673686465402788,-0.0032999325120076917,-1.5547893270531858,54.0,70.0,54.48845598845598,9.0
2022,1235,1261,1,Tournament,-0.04166666666666663,-6.652462121212125,-0.5454545454545467,-6.107007575757578,0.004213537804856671,0.004008030467423179,-0.06174041469773359,-0.0639574880776575,-17.153351322574736,26.0,41.0,28.55555555555555,5.0
